area,ss_code,type_sickness,GES_real_2007,GES_real_2008,GES_real_2009,GES_real_2010,GES_real_2011,GES_real_2012,GES_real_2013,GES_real_2014,GES_real_2015,GES_real_2016
Traiguen  ,44,TRATAMIENTO QUIRÚRGICO DE HERNIA DEL NÚCLEO PULPOSO LUMBAR,  ,  ,  ,  ,  ,  ,  ,2093097,  ,  
Traiguen  ,46,URGENCIA ODONTOLÓGICA AMBULATORIA,  ,  ,  ,  ,38085,  ,  ,16480,  ,  
Traiguen  ,47,SALUD ORAL INTEGRAL DEL ADULTO DE 60 AÑOS,  ,  ,  ,,  ,  ,  ,530656,556572,  
Traiguen  ,50,TRAUMA OCULAR GRAVE,  ,  ,  ,  ,  ,  ,  ,  ,  ,7390
Traiguen  ,52,ARTRITIS REUMATOIDEA,  ,  ,  ,250173,981568,1414217,965854,825591,841982,1679573
Traiguen  ,56,HIPOACUSIA BILATERAL EN PERSONAS DE 65 AÑOS Y MÁS QUE REQUIEREN USO DE AUDÍFONO,  ,  ,  ,  ,307205,298234,159173,  ,  ,450392
Traiguen  ,61,ASMA BRONQUIAL EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,298427,514078,456226,201221,211134,525250
Traiguen  ,62,ENFERMEDAD DE PARKINSON,  ,  ,  ,858504,2067500,2340300,1623090,473962,  ,78267
Traiguen  ,66,SALUD ORAL INTEGRAL DE LA EMBARAZADA,  ,  ,  ,  ,  ,254094,297894,238727,  ,848253
Traiguen  ,75,TRASTORNO BIPOLAR EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,1353085,2705903,1687016,2080364
Traiguen  ,76,HIPOTIROIDISMO EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,74555,141741,160704,210027
Traiguen  ,77,TRATAMIENTO DE HIPOACUSIA MODERADA EN MENORES DE 4 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,795912
Traiguen  ,80,TRATAMIENTO DE ERRADICACIÓN DEL HELICOBACTER PYLORI,  ,  ,  ,  ,  ,  ,  ,103952,30304,  
Treguaco  ,21,HIPERTENSIÓN ARTERIAL PRIMARIA O ESENCIAL EN PERSONAS DE 15 AÑOS Y MAS,  ,8127,  ,  ,  ,  ,  ,  ,  ,193390
Treguaco  ,34,DEPRESIÓN EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,330779,79256,  ,  ,  ,  ,  ,  
Treguaco  ,35,TRATAMIENTO DE LA HIPERPLASIA BENIGNA DE LA PRÓSTATA EN PERSONAS SINTOMÁTICAS,  ,1924844,  ,  ,  ,  ,  ,  ,  ,  
Treguaco  ,37,ACCIDENTE CEREBROVASCULAR ISQUÉMICO EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,346708,  ,  ,  ,  ,  
Treguaco  ,39,ASMA BRONQUIAL MODERADA Y GRAVE EN MENORES DE 15 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,17923
Treguaco  ,66,SALUD ORAL INTEGRAL DE LA EMBARAZADA,  ,  ,  ,  ,  ,  ,  ,  ,  ,371096
Treguaco  ,76,HIPOTIROIDISMO EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,  ,60420
Tucapel  ,1,ENFERMEDAD RENAL CRÓNICA ETAPAS 4 Y 5,  ,  ,  ,  ,7981173,2709284,  ,  ,  ,  
Tucapel  ,4,ALIVIO DEL DOLOR  Y CUIDADOS PALIATIVOS POR CÁNCER AVANZADO,  ,  ,  ,141111,  ,  ,  ,  ,  ,1289203
Tucapel  ,5,INFARTO AGUDO DEL MIOCARDIO,  ,4338570,217986,176377,213762,99055,83946,1421920,92151,45856
Tucapel  ,7,DIABETES MELLITUS TIPO 2,92607,690817,1119197,1230685,1736416,1028066,1255940,1537149,1803631,3003170
Tucapel  ,11,TRATAMIENTO QUIRÚRGICO DE CATARATAS,  ,  ,  ,  ,  ,  ,  ,  ,1007202,1523110
Tucapel  ,18,SÍNDROME DE LA INMUNODEFICIENCIA ADQUIRIDA VIH/SIDA,  ,  ,  ,  ,  ,  ,  ,457817,544295,33284
Tucapel  ,21,HIPERTENSIÓN ARTERIAL PRIMARIA O ESENCIAL EN PERSONAS DE 15 AÑOS Y MAS,191226,1036959,904754,1221250,722702,794577,863190,728301,546102,1262592
Tucapel  ,23,SALUD ORAL INTEGRAL PARA NIÑOS Y NIÑAS DE 6 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,16991
Tucapel  ,24,PREVENCIÓN DEL PARTO PREMATURO,  ,  ,  ,375245,  ,  ,  ,  ,  ,688925
Tucapel  ,25,"TRASTORNOS DE GENERACIÓN DEL IMPULSO Y CONDUCCIÓN EN PERSONAS DE 15 AÑOS Y MÁS, QUE REQUIEREN MARCAPASO",  ,  ,  ,  ,291635,  ,  ,  ,  ,  
Tucapel  ,26,COLECISTECTOMÍA PREVENTIVA DEL CÁNCER DE VESÍCULA EN PERSONAS DE 35 A 49 AÑOS,  ,  ,  ,  ,  ,  ,  ,890650,  ,  
Tucapel  ,27,CÁNCER GÁSTRICO,5207120,  ,  ,  ,  ,  ,  ,  ,  ,  
Tucapel  ,34,DEPRESIÓN EN PERSONAS DE 15 AÑOS Y MÁS,558087,3207085,874336,1607336,552578,143969,1102787,1536725,1337589,2350088
Tucapel  ,35,TRATAMIENTO DE LA HIPERPLASIA BENIGNA DE LA PRÓSTATA EN PERSONAS SINTOMÁTICAS,  ,  ,  ,  ,  ,  ,48682,70943,35157,7528
Tucapel  ,36,ÓRTESIS (O AYUDAS TÉCNICAS) PARA PERSONAS DE 65 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,  ,86671
Tucapel  ,37,ACCIDENTE CEREBROVASCULAR ISQUÉMICO EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,2688318,18315,  ,  
Tucapel  ,38,ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA DE TRATAMIENTO AMBULATORIO,  ,18708,  ,  ,  ,  ,  ,  ,  ,  
Tucapel  ,41,"TRATAMIENTO MÉDICO EN PERSONAS DE 55 AÑOS Y MÁS CON ARTROSIS DE CADERA Y/O RODILLA, LEVE O MODERADA",  ,  ,  ,  ,  ,  ,  ,121948,57058,18059
Tucapel  ,44,TRATAMIENTO QUIRÚRGICO DE HERNIA DEL NÚCLEO PULPOSO LUMBAR,  ,  ,  ,1726342,  ,  ,  ,  ,1243002,  
Tucapel  ,46,URGENCIA ODONTOLÓGICA AMBULATORIA,  ,18723,17926,33408,82983,70975,64935,  ,59484,76538
Tucapel  ,47,SALUD ORAL INTEGRAL DEL ADULTO DE 60 AÑOS,  ,  ,  ,28318,  ,540223,  ,  ,  ,  
Tucapel  ,50,TRAUMA OCULAR GRAVE,  ,  ,  ,  ,22486,  ,  ,  ,  ,  
Tucapel  ,52,ARTRITIS REUMATOIDEA,  ,  ,  ,  ,  ,93044,  ,  ,  ,  
Tucapel  ,56,HIPOACUSIA BILATERAL EN PERSONAS DE 65 AÑOS Y MÁS QUE REQUIEREN USO DE AUDÍFONO,  ,  ,  ,  ,184192,  ,  ,  ,  ,  
Tucapel  ,61,ASMA BRONQUIAL EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,130056,113354,54638,375894,912635,675183
Tucapel  ,62,ENFERMEDAD DE PARKINSON,  ,  ,  ,  ,  ,  ,662967,2134546,1165044,772754
Tucapel  ,64,PREVENCIÓN SECUNDARIA ENFERMEDAD RENAL CRÓNICA TERMINAL,  ,  ,  ,  ,  ,  ,48155,17197,62653,90360
Tucapel  ,66,SALUD ORAL INTEGRAL DE LA EMBARAZADA,  ,  ,  ,  ,  ,  ,420537,301824,440610,  
Tucapel  ,70,CÁNCER COLORECTAL EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,  ,6142440
Tucapel  ,75,TRASTORNO BIPOLAR EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,  ,106403
Tucapel  ,76,HIPOTIROIDISMO EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,46797,218318,193851,385016
Tucapel  ,78,LUPUS ERITEMATOSO SISTÉMICO,  ,  ,  ,  ,  ,  ,  ,  ,1467339,1382300
Tucapel  ,80,TRATAMIENTO DE ERRADICACIÓN DEL HELICOBACTER PYLORI,  ,  ,  ,  ,  ,  ,  ,50027,  ,  
ValdiviaNN,1,ENFERMEDAD RENAL CRÓNICA ETAPAS 4 Y 5,11704469,17241998,15290192,20687546,22529970,23084637,26232357,25379180,40521407,36362042
ValdiviaNN,2,CARDIOPATÍAS CONGÉNITAS OPERABLES EN MENORES DE 15 AÑOS,  ,  ,  ,106216,  ,  ,  ,  ,  ,309117
ValdiviaNN,3,CÁNCER CERVICOUTERINO,1134471,559464,3745695,3419890,8874041,8511823,1312564,13095440,4288230,6582512
ValdiviaNN,4,ALIVIO DEL DOLOR  Y CUIDADOS PALIATIVOS POR CÁNCER AVANZADO,5262638,578415,757089,6675859,13888786,17078757,23115699,11379421,23975062,10524572
ValdiviaNN,5,INFARTO AGUDO DEL MIOCARDIO,1605379,3447407,3100106,408321,878213,11310506,15318912,6624254,9526129,18712391
ValdiviaNN,6,DIABETES MELLITUS TIPO 1,5168309,7951064,10581988,9106077,11983535,8883505,9815990,10791916,11649662,10561582
ValdiviaNN,7,DIABETES MELLITUS TIPO 2,16378651,32276861,47060055,50919921,66875212,66969408,68699107,81009936,88188169,92684416
ValdiviaNN,8,CÁNCER DE MAMA EN PERSONAS DE 15 AÑOS Y MAS,7981699,23407520,22728321,25844323,16088130,17325914,58071142,54537630,70219954,61833560
ValdiviaNN,11,TRATAMIENTO QUIRÚRGICO DE CATARATAS,1283746,3454433,18298664,10381780,16084828,20475037,31085905,18602544,18772811,24064047
ValdiviaNN,12,ENDOPRÓTESIS TOTAL DE CADERA,  ,  ,  ,  ,  ,7762634,3516667,  ,  ,26778602
ValdiviaNN,14,CÁNCER EN PERSONAS  MENORES DE 15 AÑOS,  ,  ,  ,  ,118910,  ,  ,  ,  ,23883
ValdiviaNN,15,ESQUIZOFRENIA,476787,6759540,10611542,5622412,7955059,3994074,3258338,4838098,3274498,4727638
ValdiviaNN,16,CÁNCER DE TESTÍCULO EN PERSONAS DE 15 AÑOS Y MAS,4783133,5651853,4366801,12147315,4664277,10259094,6066121,12040739,23195231,11738857
ValdiviaNN,17,LINFOMAS EN PERSONAS DE 15 AÑOS Y MÁS,  ,11567329,15839970,62863274,12137020,25639939,95338630,70343662,48719403,17579001
ValdiviaNN,18,SÍNDROME DE LA INMUNODEFICIENCIA ADQUIRIDA VIH/SIDA,5108120,4854543,9037473,26246710,73253296,83341021,83099873,121326536,170228340,220884616
ValdiviaNN,19,INFECCIÓN RESPIRATORIA AGUDA (IRA) DE MANEJO AMBULATORIO EN PERSONAS MENORES DE 5 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,60857
ValdiviaNN,20,NEUMONÍA ADQUIRIDA EN LA COMUNIDAD DE MANEJO AMBULARORIO EN PERSONAS DE 65 AÑOS Y MÁS,  ,30382,  ,  ,19026,71867,17490,6723,  ,  
ValdiviaNN,21,HIPERTENSIÓN ARTERIAL PRIMARIA O ESENCIAL EN PERSONAS DE 15 AÑOS Y MAS,12628239,22434640,23205365,27037924,33191389,35000032,31200327,35795971,34720323,33665102
ValdiviaNN,22,EPILEPSIA NO REFRACTARIA EN PERSONAS DESDE 1 AÑO Y MENORES DE 15 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,143849
ValdiviaNN,23,SALUD ORAL INTEGRAL PARA NIÑOS Y NIÑAS DE 6 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,694639
ValdiviaNN,24,PREVENCIÓN DEL PARTO PREMATURO,84995,20843,  ,  ,1850146,  ,2719844,9481185,365336,292565
ValdiviaNN,25,"TRASTORNOS DE GENERACIÓN DEL IMPULSO Y CONDUCCIÓN EN PERSONAS DE 15 AÑOS Y MÁS, QUE REQUIEREN MARCAPASO",2497142,3671190,15604292,5396097,52080,81334,2772846,22776786,20973899,7926710
ValdiviaNN,26,COLECISTECTOMÍA PREVENTIVA DEL CÁNCER DE VESÍCULA EN PERSONAS DE 35 A 49 AÑOS,5253924,9800880,16448395,15462340,25430440,44663363,36953465,33847955,33036785,36966516
ValdiviaNN,27,CÁNCER GÁSTRICO,  ,  ,139310,885,4036474,19463,  ,6130762,13056,200330
ValdiviaNN,28,CÁNCER DE PRÓSTATA EN PERSONAS DE 15 AÑOS Y MÁS,3370138,5201076,13837000,15150469,19337379,11692785,16815710,12286284,22465839,9542396
ValdiviaNN,29,VICIOS DE REFRACCIÓN EN PERSONAS DE 65 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,14290,  ,119411,  
ValdiviaNN,31,RETINOPATÍA DIABÉTICA,  ,23546,1176907,1379699,5301576,11605678,3615986,2723603,2476755,3675476
ValdiviaNN,32,DESPRENDIMIENTO DE RETINA REGMATÓGENO NO TRAUMÁTICO,  ,24951,44436,1733464,2154235,497009,1720137,5355455,19293,2068862
ValdiviaNN,33,HEMOFILIA,  ,51709988,29595680,17553463,36638199,  ,11602986,  ,8946,28394993
ValdiviaNN,34,DEPRESIÓN EN PERSONAS DE 15 AÑOS Y MÁS,36988630,96031484,132730718,177036761,158665366,226444441,270456963,213940273,176763165,162459959
ValdiviaNN,35,TRATAMIENTO DE LA HIPERPLASIA BENIGNA DE LA PRÓSTATA EN PERSONAS SINTOMÁTICAS,  ,2103319,2256759,2676712,2531150,5061332,5116467,9502005,27331345,27715498
ValdiviaNN,36,ÓRTESIS (O AYUDAS TÉCNICAS) PARA PERSONAS DE 65 AÑOS Y MÁS,65854,142483,195488,515530,  ,117137,3368,137556,49242,541340
ValdiviaNN,37,ACCIDENTE CEREBROVASCULAR ISQUÉMICO EN PERSONAS DE 15 AÑOS Y MÁS,432938,1517973,107819,4737327,1525686,31628750,5439722,46552355,119881522,50546534
ValdiviaNN,38,ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA DE TRATAMIENTO AMBULATORIO,423742,788873,1834882,1463956,2371439,4463057,3307141,2851877,3710596,3390882
ValdiviaNN,39,ASMA BRONQUIAL MODERADA Y GRAVE EN MENORES DE 15 AÑOS,  ,  ,  ,  ,60607,  ,19280,  ,  ,4528917
ValdiviaNN,41,"TRATAMIENTO MÉDICO EN PERSONAS DE 55 AÑOS Y MÁS CON ARTROSIS DE CADERA Y/O RODILLA, LEVE O MODERADA",645986,1299210,3415573,5536917,7192115,8307980,8867504,8489836,8103405,7472281
ValdiviaNN,42,HEMORRAGIA SUBARACNOIDEA SECUNDARIA A RUPTURA DE ANEURISMAS CEREBRALES,  ,  ,  ,1380405,  ,  ,45726183,  ,  ,34622163
ValdiviaNN,43,TUMORES PRIMARIOS DEL SISTEMA NERVIOSO CENTRAL EN PERSONAS DE 15 AÑOS O MÁS,  ,  ,  ,753156,1605638,6114401,  ,36578,4772576,1016540
ValdiviaNN,44,TRATAMIENTO QUIRÚRGICO DE HERNIA DEL NÚCLEO PULPOSO LUMBAR,3805158,6350235,11062405,8589252,8528376,10520631,7665817,20552710,6954577,15660891
ValdiviaNN,45,LEUCEMIA EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,4151227,36607388,14547434,27918143,31305058,42198980,30348370
ValdiviaNN,46,URGENCIA ODONTOLÓGICA AMBULATORIA,14630,44295,1158693,1652867,1642070,1185800,298532,229108,575718,370758
ValdiviaNN,47,SALUD ORAL INTEGRAL DEL ADULTO DE 60 AÑOS,1389260,164725,3869038,2204974,2428716,1415824,1870740,858344,3839707,4543746
ValdiviaNN,48,POLITRAUMATIZADO GRAVE,  ,  ,59331724,65485852,,  ,  ,  ,  ,  
ValdiviaNN,49,TRAUMATISMO CRÁNEO ENCEFÁLICO MODERADO O GRAVE,  ,  ,  ,  ,  ,  ,  ,  ,21319924,12631230
ValdiviaNN,52,ARTRITIS REUMATOIDEA,2341243,6067184,8778022,10918251,11723516,15824961,15859742,14497376,12727369,12009479
ValdiviaNN,53,CONSUMO PERJUDICIAL O DEPENDENCIA DE RIESGO BAJO A MODERADO DE ALCOHOL Y DROGAS EN PERSONAS MENORES DE 20 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,22059
ValdiviaNN,56,HIPOACUSIA BILATERAL EN PERSONAS DE 65 AÑOS Y MÁS QUE REQUIEREN USO DE AUDÍFONO,746870,1358758,1556468,2773466,2081331,3610276,4501986,3203204,3245001,3229250
ValdiviaNN,60,EPILEPSIA NO REFRACTARIA EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,88405,463227,1243594,1044184,1837082,3088733,3755724
ValdiviaNN,61,ASMA BRONQUIAL EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,3747286,13692020,19673906,18707746,16497011,32893801,31065792
ValdiviaNN,62,ENFERMEDAD DE PARKINSON,  ,  ,  ,1352181,8761176,10701766,14090251,12913925,10513204,9006764
ValdiviaNN,63,ARTRITIS IDIOPÁTICA JUVENIL,  ,  ,  ,  ,  ,  ,  ,  ,  ,4167459
ValdiviaNN,64,PREVENCIÓN SECUNDARIA ENFERMEDAD RENAL CRÓNICA TERMINAL,  ,  ,  ,  ,  ,222,  ,14862,12443,18776
ValdiviaNN,66,SALUD ORAL INTEGRAL DE LA EMBARAZADA,  ,  ,  ,2383010,4362180,6098869,9437584,6681766,7821542,9937116
ValdiviaNN,67,ESCLEROSIS MÚLTIPLE  REMITENTE RECURRENTE,  ,  ,  ,4042468,9761965,22417056,34213198,36007955,45249114,56614385
ValdiviaNN,68,HEPATITIS  CRÓNICA POR VIRUS HEPATITIS B,  ,  ,  ,  ,1393328,4448450,3540669,3018323,2421050,2490320
ValdiviaNN,69,HEPATITIS C,  ,  ,  ,4234386,6671396,  ,  ,  ,  ,  
ValdiviaNN,70,CÁNCER COLORECTAL EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,8029201,25537534,25584303
ValdiviaNN,71,CÁNCER DE OVARIO EPITELIAL,  ,  ,  ,  ,  ,  ,  ,  ,  ,319161
ValdiviaNN,72,CÁNCER VESICAL EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,9039940,1088266,5832773
ValdiviaNN,74,TRATAMIENTO QUIRÚRGICO DE LESIONES CRÓNICAS DE LA VÁLVULA AÓRTICA EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,  ,13770
ValdiviaNN,75,TRASTORNO BIPOLAR EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,10633975,40727177,51304759,67715191
ValdiviaNN,76,HIPOTIROIDISMO EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,1580813,5107051,6469607,7623476
ValdiviaNN,78,LUPUS ERITEMATOSO SISTÉMICO,  ,  ,  ,  ,  ,  ,500224,5161412,2985640,2265554
ValdiviaNN,79,TRATAMIENTO QUIRÚRGICO DE LESIONES CRÓNICAS DE LAS VÁLVULAS MITRAL Y TRICUSPIDE EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,20072610,  ,  
ValdiviaNN,80,TRATAMIENTO DE ERRADICACIÓN DEL HELICOBACTER PYLORI,  ,  ,  ,  ,  ,  ,247842,674793,1447054,1122674
Vallenar  ,1,ENFERMEDAD RENAL CRÓNICA ETAPAS 4 Y 5,  ,1556142,5678350,10007421,17522925,12731591,15620848,12287728,6448209,4540435
Vallenar  ,2,CARDIOPATÍAS CONGÉNITAS OPERABLES EN MENORES DE 15 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,121270
Vallenar  ,3,CÁNCER CERVICOUTERINO,  ,  ,  ,  ,889507,36700,199621,335475,5316516,1533459
Vallenar  ,4,ALIVIO DEL DOLOR  Y CUIDADOS PALIATIVOS POR CÁNCER AVANZADO,  ,4127404,  ,2474150,643193,1153054,546287,101598,297691,1795892
Vallenar  ,5,INFARTO AGUDO DEL MIOCARDIO,  ,668769,  ,22732,417869,4539641,2926284,1599226,4376802,8468268
Vallenar  ,6,DIABETES MELLITUS TIPO 1,  ,201840,240898,296299,1049023,954176,94307,  ,50790,288156
Vallenar  ,7,DIABETES MELLITUS TIPO 2,2775454,6590893,10986902,10063838,10347072,11493027,12095724,13981928,16625707,16982917
Vallenar  ,8,CÁNCER DE MAMA EN PERSONAS DE 15 AÑOS Y MAS,5356302,11041416,3020340,16321481,1271933,12872650,15194326,11976201,14116691,3477235
Vallenar  ,11,TRATAMIENTO QUIRÚRGICO DE CATARATAS,656510,4536695,1500668,  ,3010466,4332343,1726544,582012,945592,3173056
Vallenar  ,15,ESQUIZOFRENIA,  ,323052,71132,  ,  ,  ,  ,  ,  ,231424
Vallenar  ,16,CÁNCER DE TESTÍCULO EN PERSONAS DE 15 AÑOS Y MAS,242935,  ,  ,7271439,1936810,13476593,664104,343135,2582517,1427689
Vallenar  ,17,LINFOMAS EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,14253599,112404,25151271,7869743,9433385,4072417,626905,465841
Vallenar  ,18,SÍNDROME DE LA INMUNODEFICIENCIA ADQUIRIDA VIH/SIDA,  ,  ,  ,3418919,9387916,10010533,7129396,6470944,7253467,13130830
Vallenar  ,19,INFECCIÓN RESPIRATORIA AGUDA (IRA) DE MANEJO AMBULATORIO EN PERSONAS MENORES DE 5 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,3902
Vallenar  ,21,HIPERTENSIÓN ARTERIAL PRIMARIA O ESENCIAL EN PERSONAS DE 15 AÑOS Y MAS,1191783,2094861,2672134,2075792,2200702,2329665,2371613,2815394,3685343,2640320
Vallenar  ,22,EPILEPSIA NO REFRACTARIA EN PERSONAS DESDE 1 AÑO Y MENORES DE 15 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,14352
Vallenar  ,23,SALUD ORAL INTEGRAL PARA NIÑOS Y NIÑAS DE 6 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,205928
Vallenar  ,24,PREVENCIÓN DEL PARTO PREMATURO,  ,  ,  ,  ,  ,39131,  ,3071901,  ,106700
Vallenar  ,25,"TRASTORNOS DE GENERACIÓN DEL IMPULSO Y CONDUCCIÓN EN PERSONAS DE 15 AÑOS Y MÁS, QUE REQUIEREN MARCAPASO",  ,  ,3924187,2047147,  ,2656513,6583511,1689354,  ,  
Vallenar  ,26,COLECISTECTOMÍA PREVENTIVA DEL CÁNCER DE VESÍCULA EN PERSONAS DE 35 A 49 AÑOS,92167,3335459,1848257,1628624,1827420,  ,  ,  ,  ,1918174
Vallenar  ,27,CÁNCER GÁSTRICO,27891,  ,  ,3332796,193002,4748945,  ,  ,  ,84689
Vallenar  ,28,CÁNCER DE PRÓSTATA EN PERSONAS DE 15 AÑOS Y MÁS,1626593,1027427,1037961,4797300,1921433,1624167,3530499,1415652,3247986,3803378
Vallenar  ,29,VICIOS DE REFRACCIÓN EN PERSONAS DE 65 AÑOS Y MÁS,  ,  ,  ,  ,  ,89501,56524,  ,84821,  
Vallenar  ,30,ESTRABISMO EN PERSONAS MENORES DE 9 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,10227
Vallenar  ,31,RETINOPATÍA DIABÉTICA,44040,2225632,1633264,2143508,14000060,2293406,1143404,532922,18037,  
Vallenar  ,32,DESPRENDIMIENTO DE RETINA REGMATÓGENO NO TRAUMÁTICO,  ,  ,  ,1743896,2089850,1661188,677869,  ,  ,  
Vallenar  ,34,DEPRESIÓN EN PERSONAS DE 15 AÑOS Y MÁS,3285071,2838942,2133719,2065684,2968039,5171267,2892055,2654147,3392796,3605356
Vallenar  ,35,TRATAMIENTO DE LA HIPERPLASIA BENIGNA DE LA PRÓSTATA EN PERSONAS SINTOMÁTICAS,  ,  ,  ,  ,  ,  ,50191,464985,2979570,2518251
Vallenar  ,36,ÓRTESIS (O AYUDAS TÉCNICAS) PARA PERSONAS DE 65 AÑOS Y MÁS,  ,  ,  ,  ,111669,75035,  ,  ,22593,148860
Vallenar  ,37,ACCIDENTE CEREBROVASCULAR ISQUÉMICO EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,592493,  ,  ,  ,  ,2528596,21739365,521543
Vallenar  ,38,ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA DE TRATAMIENTO AMBULATORIO,424894,469503,413714,548310,1271442,600751,266032,271778,166591,152108
Vallenar  ,39,ASMA BRONQUIAL MODERADA Y GRAVE EN MENORES DE 15 AÑOS,  ,  ,  ,  ,  ,  ,  ,  ,  ,105882
Vallenar  ,41,"TRATAMIENTO MÉDICO EN PERSONAS DE 55 AÑOS Y MÁS CON ARTROSIS DE CADERA Y/O RODILLA, LEVE O MODERADA",  ,  ,  ,  ,519700,1194318,1785767,2288445,1935320,1521189
Vallenar  ,43,TUMORES PRIMARIOS DEL SISTEMA NERVIOSO CENTRAL EN PERSONAS DE 15 AÑOS O MÁS,  ,3472833,31549,10813,  ,6777546,  ,  ,  ,  
Vallenar  ,44,TRATAMIENTO QUIRÚRGICO DE HERNIA DEL NÚCLEO PULPOSO LUMBAR,  ,2113378,1778209,  ,5353484,  ,4896721,14842545,5364338,7294745
Vallenar  ,45,LEUCEMIA EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,  ,13106819
Vallenar  ,46,URGENCIA ODONTOLÓGICA AMBULATORIA,  ,129454,  ,5702,114954,103239,60494,  ,38804,  
Vallenar  ,47,SALUD ORAL INTEGRAL DEL ADULTO DE 60 AÑOS,  ,  ,  ,90501,  ,  ,  ,,751871,742468
Vallenar  ,50,TRAUMA OCULAR GRAVE,  ,  ,  ,  ,  ,23422,21288,  ,  ,  
Vallenar  ,52,ARTRITIS REUMATOIDEA,55268,114915,782660,640788,701065,2204806,2032021,1450906,738760,1041333
Vallenar  ,56,HIPOACUSIA BILATERAL EN PERSONAS DE 65 AÑOS Y MÁS QUE REQUIEREN USO DE AUDÍFONO,  ,  ,209578,  ,  ,  ,347210,  ,  ,  
Vallenar  ,60,EPILEPSIA NO REFRACTARIA EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,115749,291346,617463
Vallenar  ,61,ASMA BRONQUIAL EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,167603,115875,424976,545408,357697,863034,958820
Vallenar  ,62,ENFERMEDAD DE PARKINSON,  ,  ,  ,  ,  ,  ,  ,  ,  ,110657
Vallenar  ,66,SALUD ORAL INTEGRAL DE LA EMBARAZADA,  ,  ,  ,  ,  ,505321,  ,457996,171021,232850
Vallenar  ,68,HEPATITIS  CRÓNICA POR VIRUS HEPATITIS B,  ,  ,  ,  ,  ,  ,  ,  ,24786,1264641
Vallenar  ,69,HEPATITIS C,  ,  ,  ,  ,  ,  ,  ,  ,  ,22658
Vallenar  ,70,CÁNCER COLORECTAL EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,254506,5467771,67760
Vallenar  ,72,CÁNCER VESICAL EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,  ,4955677,683045
Vallenar  ,75,TRASTORNO BIPOLAR EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,  ,99716,818400,811287
Vallenar  ,76,HIPOTIROIDISMO EN PERSONAS DE 15 AÑOS Y MÁS,  ,  ,  ,  ,  ,  ,327015,924443,1194925,1329661
